"Participant","MIST_Confidence_Pretest_fake_covid","MIST_Confidence_Pretest_fake_general","MIST_Confidence_Pretest_real_general","MIST_Confidence_Pretest_real_covid","MIST_Confidence_Posttest_real_general","MIST_Confidence_Posttest_fake_general","MIST_Confidence_Posttest_real_covid","MIST_Confidence_Posttest_fake_covid","MIST_correct_Pretest_covid","MIST_dprime_Pretest_covid","MIST_criterion_Pretest_covid","MIST_aprime_Pretest_covid","MIST_bppd_Pretest_covid","MIST_correct_Pretest_general","MIST_dprime_Pretest_general","MIST_criterion_Pretest_general","MIST_aprime_Pretest_general","MIST_bppd_Pretest_general","MIST_correct_Posttest_general","MIST_dprime_Posttest_general","MIST_criterion_Posttest_general","MIST_aprime_Posttest_general","MIST_bppd_Posttest_general","MIST_correct_Posttest_covid","MIST_dprime_Posttest_covid","MIST_criterion_Posttest_covid","MIST_aprime_Posttest_covid","MIST_bppd_Posttest_covid","MIST_correct_Diff_covid","MIST_correct_Diff_general","MIST_dprime_Diff_covid","MIST_dprime_Diff_general","MIST_criterion_Diff_covid","MIST_criterion_Diff_general","MIST_aprime_Diff_covid","MIST_aprime_Diff_general","MIST_bppd_Diff_covid","MIST_bppd_Diff_general","MOCRI_correct_Pre","MOCRI_correct_Post","MOCRI_dprime_Pre","MOCRI_dprime_Post","MOCRI_criterion_Pre","MOCRI_criterion_Post","MOCRI_aprime_Pre","MOCRI_aprime_Post","MOCRI_bppd_Pre","MOCRI_bppd_Post","MOCRI_correct_Diff","MOCRI_dprime_Diff","MOCRI_criterion_Diff","MOCRI_bppd_Diff","Experiment_Duration","Date_OSF","Date","Time","Browser","Mobile","Platform","Screen_Width","Screen_Height","Gender","Education","Age","Ethnicity","Intervention_Duration","BFI_Duration","BFI10_1","BFI10_2","BFI10_3","BFI10_4","BFI10_5","BFI10_6","BFI10_7","BFI10_8","BFI10_9","BFI10_10","VSA_Duration","VSA_1","VSA_2","VSA_3","VSA_4","VSA_5","VSA_6","GCBS_Duration","GCBS15_8","GCBS15_2","GCBS15_3","GCBS15_6","GCBS15_11","GCBS15_1","GCBS15_5","GCBS15_13","GCBS15_15","GCBS15_12","GCBS15_9","GCBS15_7","GCBS15_14","GCBS15_4","GCBS15_10","Intervention_Questions_Confidence","Intervention_Questions_Score","Intervention","Intervention_Questions_Duration","Intervention_Questions_Favorite","Intervention_Questions_Repeat","Intervention_Questions_Recommend","Consent_Duration","Waitdatasaving_Duration","MIST_Duration_Pre","MIST_Duration_Post","Political_LiberalConservative","Political_Affiliation","VSA_Conservatism","VSA_Traditionalism","VSA_Authoritarianism","VSA_General","BFI_Agreeableness","BFI_Extraversion","BFI_Conscientiousness","BFI_Neuroticism","BFI_Openness","GCBS_GovernmentMalfeasance","GCBS_Extraterrestrial","GCBS_Malevolent","GCBS_Wellbeing","GCBS_Control","GCBS_General","MIST_correct_Diff","MIST_dprime_Diff","MIST_Confidence_Pretest"
"xooymxhg3w",0.104,0.442666666666667,0.162666666666667,0.132,0.06875,0.312,0.384,0.244,0.5,0,-0.674489750196082,0.5,0,0.6,0.602812925441153,0.222994049987464,0.69141281512605,0.346153846153846,0.774193548387097,1.46784210026208,0.276069119118543,0.846394868333807,0.441747572815534,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.3,0.174193548387097,1.59342252134856,0.865029174820924,0.0882068837697251,0.0530750691310792,0.350649350649351,0.154982053207756,-0.774193548387097,0.0955937266616877,0.25,0.333333333333333,0.36610635680057,0.732212713601139,0.183053178400285,0,0.626984126984127,0.722222222222222,0.285714285714286,-1.81336427355442e-16,0.0833333333333333,0.36610635680057,-0.183053178400285,-0.285714285714286,53.1797833333333,"2024-11-04 15:22:30.820434+00:00","04/11/2024","09:29:14","firefox","False","Windows 10",2560,1279,"Man","Bachelor",29,"Caucasian",16.96865,1.41105,1,3,2,3,0,3,3,4,3,4,1.28926666666667,6,1,0,6,4,4,3.08025,3,2,3,2,4,4,3,3,2,2,2,2,3,2,3,"Slightly improved","it was over 5k. I didn't look at the exact number before i closed it out.","BadNews",1.16558333333333,"the Emotions part","yes","if it was funnier/more comedic then yes.",0.47145,0.101666666666667,5.40145,16.4090166666667,4,"None or Independent",1.5,1,4,2.16666666666667,3,4,4,3,5,3.33333333333333,3,2,2.33333333333333,2.66666666666667,2.66666666666667,0.237096774193548,1.22922584808474,0.210333333333333
"m9evqfow7r",0.088,0.765333333333333,0.452,0.88,0.05625,0.558666666666667,0.06,0.00799999999999997,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.8,2.38187525299475,0.611805464241817,0.914660973084886,0.827067669172932,0.580645161290323,0.649500878148532,0.403162851807378,0.702321859903382,0.576612903225806,0.4,-0.210428394247925,-0.105214197123962,0.577380952380952,-0.166666666666667,-0.3,-0.219354838709677,-1.38299412710064,-1.73237437484621,0.691497063550319,-0.208642612434439,-0.213528138528138,-0.212339113181504,0.711382113821138,-0.250454765947126,0.5,0.5,1.83134014948609,2.2568724004289,-0.549563717942476,-0.336797592471074,0.876068376068376,0.91958041958042,-0.756756756756757,-0.56,0,0.425532250942805,0.212766125471403,0.196756756756757,52.55765,"2024-11-04 15:12:33.446834+00:00","04/11/2024","09:19:55","chrome","False","Windows 10",1478,673,"Woman","Master",73,"Caucasian",13.3597166666667,1.12698333333333,3,1,1,2,1,2,2,3,2,1,1.54831666666667,4,2,5,7,7,2,3.57523333333333,1,1,0,1,0,0,1,1,3,1,1,0,0,0,1,"No impact","1000","BadNews",1.16291666666667,"the prompts","No","No",1.05633333333333,0.0997833333333333,9.78883666666547,10.7611116666675,1,"Democrat",3,3,1.5,2.5,2.5,2.5,4,3,3,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1.66666666666667,0.733333333333333,-0.259677419354839,-1.55768425097343,0.546333333333333
"1uspdqx9ql",0.048,0.526666666666667,0.12,0.488,0.01,0.266666666666667,0.228,0.152,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.733333333333333,1.35068499633738,0.334647671080893,0.829680393112411,0.51530612244898,0.580645161290323,0.668774513331319,0.244744905589897,0.707259316770186,0.377880184331797,0.5,0,-0.674489750196082,0.5,0,-0.2,-0.152688172043011,-1.17256573285271,-0.681910483006059,0.1222215104782,-0.0899027654909966,-0.290909090909091,-0.122421076342224,0.878048780487805,-0.137425938117182,0.5,0.5,2.93046758537104,1.83134014948609,0,-0.549563717942476,0.961538461538462,0.876068376068376,-2.0923433925628e-16,-0.756756756756757,0,-1.09912743588495,-0.549563717942476,-0.756756756756757,40.4370833333333,"2024-11-04 15:02:11.725985+00:00","04/11/2024","09:21:40","edge-chromium","False","Windows 10",1528,704,"Woman","Bachelor",68,"Caucasian",13.9923666666667,0.741433333333333,3,3,0,2,0,3,3,4,2,3,1.42375,5,3,4,5,5,4,1.85726666666667,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,"No impact","2514","Tetris",0.464433333333333,"colors","yes","yes",0.180316666666667,0.0914,6.62254666666587,4.76427000000079,3,"None or Independent",3,3.5,3.5,3.33333333333333,3,3,5,3,4.5,2,1,2,1.66666666666667,1.66666666666667,1.66666666666667,-0.176344086021505,-0.927238107929386,0.295666666666667
"yy07t2mg4h",0.244,0.352,0.274666666666667,0.376,0.0025,0.217333333333333,0.328,0.00799999999999997,0.5,0,-0.674489750196082,0.5,0,0.7,1.01362387047672,-0.26960982590957,0.777894736842105,-0.419213973799127,0.67741935483871,0.86010199633422,-0.0278009328453849,0.749712656801851,-0.0454545454545455,0.3,-0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,-0.2,-0.0225806451612903,-0.884918144444006,-0.153521874142495,0.442459072222003,0.241808893064185,0.253968253968254,-0.028182080040254,-0.363636363636364,0.373759428344581,0.25,0.5,1.46523379268552,1.46523379268552,0.732616896342761,-0.732616896342761,0.82967032967033,0.82967032967033,0.857142857142857,-0.857142857142857,0.25,0,-1.46523379268552,-1.71428571428571,33.26935,"2024-11-04 14:58:34.328838+00:00","04/11/2024","09:25:13","chrome","False","Windows 10",1600,777,"Man","Bachelor",53,"Caucasian",16.7294,0.809266666666667,3,1,1,3,3,2,3,4,3,4,0.925916666666667,3,5,3,7,5,5,1.99583333333333,3,2,1,1,1,3,2,2,3,1,1,1,1,2,1,"No impact","800","Tetris",0.541433333333333,"the challenge of fitting the pieces correctly","yes","yes",0.534516666666667,0.0751333333333333,3.6889,3.5638466666619,4,"Republican",5,2,4,3.66666666666667,2,2.5,4.5,3,3.5,1.66666666666667,2,1.33333333333333,1.33333333333333,2,1.66666666666667,-0.111290322580645,-0.519220009293251,0.311666666666667
"aujaqz4rqr",0.292,0.957333333333333,0.382666666666667,0.904,0.1125,0.552,0.768,0.356,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.866666666666667,2.44186402967721,0.641799852583048,0.916549789621318,0.847682119205298,0.67741935483871,0.878439072721223,0.139912625894944,0.753168386919985,0.225409836065574,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,-0.1,-0.189247311827957,-0.464061355948157,-1.56342495695598,-0.232030677974078,-0.501887226688103,-0.0787878787878787,-0.163381402701333,-0.0631276901004303,-0.622272283139724,0.25,0.5,0.791638607743375,2.93046758537104,0.395819303871687,0,0.733766233766234,0.961538461538462,0.571428571428571,-2.0923433925628e-16,0.25,2.13882897762767,-0.395819303871687,-0.571428571428572,34.1600833333333,"2024-11-04 14:56:15.425915+00:00","04/11/2024","08:22:01","chrome","False","Windows 10",1536,730,"Woman","Bachelor",58,"Caucasian",17.4341,0.856616666666667,4,1,1,2,1,2,3,4,3,4,0.6294,6,0,0,8,8,0,3.0523,2,1,2,0,0,0,0,0,2,1,0,1,0,0,0,"Slightly improved","5424","BadNews",0.528766666666667,"i don't know","no","no",0.29055,0.0361,4.20441333333254,2.90368333333333,1,"Democrat",1,0,0,0.333333333333333,2,2,4.5,3.5,4.5,0,1.33333333333333,1,0,0.666666666666667,0.6,-0.144623655913979,-1.01374315645207,0.634
"ge63be0ggy",0.148,0.541333333333333,0.138666666666667,0.132,0.06625,0.306666666666667,0.148,0.376,0.6,0.42085678849585,-6.93889390390723e-17,0.642857142857143,-1.71291552370738e-16,0.633333333333333,0.657544574988668,0.250359874761222,0.70460358056266,0.385542168674699,0.645161290322581,1.01870398683787,0.808658903884602,0.768316527539398,0.87962962962963,0.6,0.708504376904557,1.02874193864836,0.712121212121212,0.941176470588235,0,0.0118279569892473,0.287647588408708,0.361159411849201,1.02874193864836,0.55829902912338,0.0692640692640693,0.0637129469767379,0.941176470588235,0.494087460954931,0.5,0.25,1.46523379268552,-0.36610635680057,-0.732616896342761,-0.183053178400285,0.82967032967033,0.626984126984127,-0.857142857142857,-0.285714285714286,-0.25,-1.83134014948609,0.549563717942476,0.571428571428571,88.2742333333333,"2024-11-04 14:56:07.918380+00:00","04/11/2024","08:27:46","chrome","False","Windows 10",1366,641,"Man","Master",36,"Black African American",38.1733833333333,1.83135,2,4,0,4,3,2,0,4,0,4,3.58531666666667,5,3,4,5,0,5,8.71851666666667,2,2,2,2,2,1,1,2,3,2,2,1,2,1,2,"Improved","10","BadNews",1.04153333333333,"Feedback from twitter uses","Yes","Yes",0.14955,0.193183333333333,23.279835,3.7895566666667,1,"Democrat",3,3.5,6.5,4.33333333333333,5,3,5,1,3.5,1.66666666666667,2,1.66666666666667,1.66666666666667,2,1.8,0.00591397849462366,0.324403500128954,0.24
"kqqryp5902",0.16,0.388,0.125333333333333,0.724,0.30375,0.838666666666667,0.672,0.288,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.6,0.500719749522444,0.328772287494334,0.665217391304348,0.486692015209125,0.645161290322581,1.40487993640916,1.16029189921707,0.80127921769881,0.969613259668508,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.1,0.0451612903225806,0.42085678849585,0.904160186886712,0.210428394247925,0.831519611722739,0.0597402597402599,0.136061826394462,0.103855232100708,0.482921244459383,0.25,0.25,0.791638607743375,0.791638607743375,0.395819303871687,0.395819303871687,0.733766233766234,0.733766233766234,0.571428571428571,0.571428571428571,0,0,0,0,31.848,"2024-11-04 14:49:15.921565+00:00","04/11/2024","09:17:18","firefox","False","Windows 10",1102,782,"Man","High School",34,"caucasian",13.4894166666667,0.408183333333333,3,2,1,2,4,0,2,2,4,3,0.542883333333333,6,1,0,4,6,2,1.60221666666667,1,3,1,3,3,3,3,0,3,3,0,3,3,4,1,"No impact","41486","Tetris",0.637083333333333,"The music","Yes","Yes",2.3836,0.0254,4.1112,3.5165,3,"None or Independent",1.5,2,2,1.83333333333333,3,1.5,3.5,4,2.5,3,0.666666666666667,3,2.33333333333333,2.33333333333333,2.26666666666667,0.0725806451612904,0.662508487691281,0.349333333333333
"3gpzyk9etx",0.168,0.257333333333333,0.682666666666667,0.536,0.095,0.670666666666667,0.648,0.168,0.5,0,-0.674489750196082,0.5,0,0.9,2.59956246284814,-0.0182296658794679,0.946372126436782,-0.0357142857142857,0.709677419354839,1.51875367487339,0.522174728107907,0.845047514619883,0.720588235294118,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.1,-0.190322580645161,0.708504376904556,-1.08080878797475,-0.354252188452278,0.540404393987374,0.212121212121212,-0.101324611816899,-0.941176470588235,0.756302521008403,0.5,0.5,2.2568724004289,2.93046758537104,-0.336797592471074,0,0.91958041958042,0.961538461538462,-0.56,-2.0923433925628e-16,0,0.673595184942148,0.336797592471074,0.56,49.2450666666667,"2024-11-04 14:45:55.072481+00:00","04/11/2024","07:56:37","chrome","False","Mac OS",1440,778,"Woman","Master",56,"Caucasian",22.7629333333333,1.16728333333333,3,3,0,1,2,2,2,4,4,3,1.55895,3,3,2,5,6,4,2.86626666666667,0,1,0,1,2,0,0,0,2,1,1,0,0,0,2,"No impact","4200","Tetris",0.60025,"solving the puzzle","yes","no",1.40795,0.0804833333333333,7.97541666666667,4.89133666666746,3,"None or Independent",4,2.5,3,3.16666666666667,3.5,2.5,5,4.5,3.5,1,0,0.666666666666667,0.333333333333333,1.33333333333333,0.666666666666667,-0.0451612903225806,-0.186152205535096,0.411
"sjorwo7pg3",0.584,0.498666666666667,0.0493333333333334,0.164,0.15625,0.126666666666667,0.484,0.316,0.4,-0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.6,0.727913290881644,0.363956645440822,0.720289855072464,0.533333333333333,0.419354838709677,0.0261341376358209,0.180961073606016,0.510361604207758,0.281407035175879,0.6,1.64191131629778,0.14646590795281,0.869444444444444,0.25,0.2,-0.180645161290323,2.10597267224594,-0.701779153245823,0.588924980174813,-0.182995571834806,0.213888888888889,-0.209928250864706,0.865384615384616,-0.251926298157454,0.25,0.5,-0.36610635680057,2.93046758537104,-0.183053178400285,0,0.626984126984127,0.961538461538462,-0.285714285714286,-2.0923433925628e-16,0.25,3.29657394217161,0.183053178400285,0.285714285714286,39.9344333333333,"2024-11-04 14:19:51.017815+00:00","04/11/2024","08:39:41","chrome","False","Windows 10",1536,826,"Man","Master",47,"WHITE",14.1945333333333,2.73876666666667,2,2,0,4,2,3,2,4,2,3,1.02475,4,6,6,6,5,5,7.18415,0,2,1,2,0,1,1,1,0,0,0,0,0,0,1,"Slightly improved","10.8","BadNews",0.886066666666667,"Impersonating someone else and disguising yourself","YES","YES",0.376966666666667,0.0352,5.03166166666666,2.95557333333334,5,"Democrat",5,4,4,4.33333333333333,3,3.5,5,2,3.5,1,0.666666666666667,0.666666666666667,0,0.666666666666667,0.6,0.00967741935483871,0.702096759500058,0.324
"njrkbr0cn2",0.448,0.326666666666667,0.262666666666667,0.74,0.1325,0.770666666666667,0.664,0.64,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.633333333333333,0.865095339795836,-0.0918528428101226,0.75062656641604,-0.149253731343283,0.741935483870968,1.30929707971525,0.355341629391958,0.823466192032368,0.539473684210526,0.5,0,-1.38299412710064,0.5,0,-0.1,0.108602150537634,-0.708504376904556,0.444201739919413,-0.354252188452278,0.44719447220208,-0.212121212121212,0.0728396256163284,0.941176470588235,0.68872741555381,0.166666666666667,0.25,1.09912743588495,0.791638607743375,0.915670074743046,0.395819303871687,0.776923076923077,0.733766233766234,0.918032786885246,0.571428571428571,0.0833333333333333,-0.307488828141578,-0.519850770871359,-0.346604215456675,43.2908166666667,"2024-11-04 14:19:47.646226+00:00","04/11/2024","07:36:22","chrome","False","Windows 10",1474,778,"Woman","Bachelor",36,"Caucasian",15.2440666666667,0.665716666666667,4,0,0,0,0,0,0,4,4,4,0.806433333333333,7,1,0,8,7,1,3.14758333333333,4,1,0,1,3,3,1,1,4,3,3,3,0,1,3,"No impact","35000","Tetris",0.773183333333333,"i like that it showed at the bottom where the piece would fall","no, it was too difficult to manipulate the pieces","no",0.250483333333333,0.0486666666666667,5.44331166666746,11.0396450000008,2,"None or Independent",1,0,1,0.666666666666667,3,1,5,5,5,2.33333333333333,1.66666666666667,2.33333333333333,1.33333333333333,2.66666666666667,2.06666666666667,0.00430107526881723,-0.132151318492572,0.444333333333333
"xulzrs0ge8",0.492,0.06,0.0133333333333333,0.248,0.49875,0.310666666666667,0.956,0.108,0.4,-0.150089237488041,-0.599445131452061,0.558333333333333,-0.75,0.533333333333333,0.237202109328788,-0.118601054664394,0.586348684210526,-0.1875,0.709677419354839,1.05799419766117,-0.291794989501796,0.785419174979933,-0.450413223140496,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.4,0.176344086021505,1.7435117588366,0.82079208833238,0.0131622650257046,-0.173193934837402,0.292316017316017,0.199070490769407,-0.0241935483870968,-0.262913223140496,0.333333333333333,0.416666666666667,0.732212713601139,1.15774496454394,0,-0.212766125471402,0.722222222222222,0.803030303030303,-1.81336427355442e-16,-0.341463414634146,0.0833333333333334,0.425532250942805,-0.212766125471402,-0.341463414634146,33.2873666666667,"2024-11-04 14:19:42.645900+00:00","04/11/2024","07:46:19","chrome","False","Windows 10",1920,919,"Man","High School",67,"Caucasian",16.8009333333333,0.528816666666667,0,1,0,4,1,3,3,4,0,2,0.730466666666667,1,6,0,8,8,7,1.18716666666667,4,4,2,2,3,4,3,4,3,4,3,4,4,4,4,"Improved","4500","BadNews",0.741133333333333,"helpful suggestions","yes","yes",0.311783333333333,0.0459166666666667,4.20663499999841,4.11160833333333,5,"Republican",6.5,0,3.5,3.33333333333333,2,4.5,5,1,3.5,3,3.33333333333333,4,3.66666666666667,3.33333333333333,3.46666666666667,0.288172043010753,1.28215192358449,0.203333333333333
"xtf7quaxz2",0.132,0.266666666666667,0.0933333333333333,0.236,0.02375,0.265333333333333,0.308,0.0640000000000001,0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.7,1.1035326749636,0.0273658247737577,0.795205745341615,0.0454545454545456,0.645161290322581,0.701556975787392,0.0514715774280291,0.715204831932773,0.0833333333333333,0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0,-0.0548387096774193,0,-0.401975699176204,0,0.0241057526542715,0,-0.0800009134088417,0,0.0378787878787877,0.5,0.5,1.83134014948609,2.2568724004289,-0.549563717942476,-0.336797592471074,0.876068376068376,0.91958041958042,-0.756756756756757,-0.56,0,0.425532250942805,0.212766125471403,0.196756756756757,48.8375666666667,"2024-10-31 00:29:48.185023+00:00","30/10/2024","18:40:51","chrome","False","Windows 10",1280,631,"Woman","High School",57,"Asian",22.8179166666667,2.05086666666667,4,4,4,4,0,3,0,4,1,4,0.892316666666667,8,0,0,8,4,5,4.60765,1,0,1,1,1,2,0,0,4,0,1,0,0,0,1,"No impact","12588","BadNews",0.484033333333333,"It was funny and sometimes options really weren't options","Yes","Yes",0.0830833333333333,0.0262166666666667,6.82615333333413,2.40083666666746,3,"Republican",0,0,4.5,1.5,5,2.5,3,1.5,5,1.33333333333333,0.666666666666667,0,0.333333333333333,1.66666666666667,0.8,-0.0274193548387097,-0.200987849588102,0.182
"prbw3tnn66",0.44,0.181333333333333,0.189333333333333,0.372,0.135,0.244,0.24,0.156,0.4,-0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.666666666666667,0.926650578029766,-0.0610752236931577,0.762946428571428,-0.0999999999999999,0.709677419354839,1.07572867161359,0.23855742534113,0.789105392156863,0.377118644067797,0.7,0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,0.3,0.0430107526881721,1.59342252134856,0.149078093583829,0.796711260674281,0.299632649034288,0.0418470418470419,0.0261589635854342,0.577540106951872,0.477118644067796,0.5,0.5,2.2568724004289,2.93046758537104,-0.336797592471074,0,0.91958041958042,0.961538461538462,-0.56,-2.0923433925628e-16,0,0.673595184942148,0.336797592471074,0.56,36.7687166666667,"2024-10-25 00:37:23.315308+00:00","24/10/2024","17:00:33","chrome","False","Mac OS",1440,813,"Woman","Bachelor",22,"Hispanic-Mexican",17.2249833333333,0.7363,1,4,0,4,1,4,3,4,3,3,0.9208,6,7,3,7,4,7,2.18055,4,3,4,2,2,3,1,3,3,2,1,3,3,2,3,"Improved","18.163","BadNews",0.4068,"The tweets","Yes","Yes",0.754066666666667,0.0437833333333333,6.5195,3.73421833333174,1,"None or Independent",4.5,2,5.5,4,3.5,4.5,5,2.5,4,2.33333333333333,3.66666666666667,2.66666666666667,2,2.33333333333333,2.6,0.171505376344086,0.871250307466196,0.295666666666667
"blrn1tvret",0.132,0.110666666666667,0.08,0.00799999999999997,0.04125,0.0333333333333333,0.08,0.108,0.7,0.884918144444007,0.232030677974078,0.753968253968254,0.363636363636364,0.533333333333333,0.176882096933831,0.490691113788641,0.567193675889328,0.65979381443299,0.580645161290323,0.500719749522444,-0.328772287494334,0.665217391304348,-0.486692015209125,0.5,0,-0.674489750196082,0.5,0,-0.2,0.0473118279569893,-0.884918144444007,0.323837652588613,-0.90652042817016,-0.819463401282975,-0.253968253968254,0.0980237154150196,-0.363636363636364,-1.14648582964212,0,0,0,0,1.46523379268552,1.46523379268552,0.5,0.5,0,0,0,0,0,0,57.9127166666667,"2024-10-22 18:05:42.744018+00:00","22/10/2024","13:07:41","chrome","False","Windows 10",1366,607,"Man","Master",36,"Asian",44.4705,0.577966666666667,3,4,2,3,3,3,3,2,3,3,0.410633333333333,6,6,7,6,6,6,1.51228333333333,2,3,3,3,2,2,3,2,3,2,1,2,3,3,2,"No impact","9753","BadNews",0.453766666666667,"memes","yes","yes",0.16755,0.05135,2.55679333333572,2.33900833333333,2,"None or Independent",4,4.5,4,4.16666666666667,3.5,3,3,3,3,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.66666666666667,2.4,-0.0763440860215053,-0.280540245927697,0.0826666666666667
"2zm8dae6p3",0.488,0.470666666666667,0.5,0.108,0.44,0.310666666666667,0.84,0.532,0.3,-0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,0.5,0,-0.776421761147928,0.5,0,0.580645161290323,0.418542023010655,-0.611521076827053,0.643670157456922,-0.760869565217391,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.3,0.0806451612903226,1.59342252134856,0.418542023010655,-0.796711260674281,0.164900684320875,-0.0418470418470419,0.143670157456922,-0.577540106951872,-0.760869565217391,0.166666666666667,0.416666666666667,-0.36610635680057,1.58327721548675,0.183053178400285,0,0.626984126984127,0.863636363636364,0.285714285714286,8.24256487979283e-17,0.25,1.94938357228732,-0.183053178400285,-0.285714285714286,41.9007333333333,"2024-10-22 17:43:51.463360+00:00","22/10/2024","13:02:14","chrome","False","Windows 10",1280,585,"Woman","High School",27,"Hispanic/latino",18.9542333333333,0.450083333333333,3,4,1,3,1,1,0,4,3,4,0.602266666666667,2,7,6,3,2,7,2.87146666666667,1,3,3,1,2,3,3,1,3,4,1,3,3,4,3,"Improved","4000","BadNews",0.639566666666667,"seemed realistic","yes","yes",1.05678333333333,0.0561333333333333,3.87950666666664,7.091525,5,"Republican",6.5,5.5,6.5,6.16666666666667,5,2,4.5,3,4.5,2,1.66666666666667,3.33333333333333,2.66666666666667,3,2.53333333333333,0.190322580645161,1.00598227217961,0.391666666666667
"3kn0qk9emv",0.012,0.0813333333333334,0.0933333333333333,0.136,0.08875,0.114666666666667,0.22,0.112,0.1,-0.967421566101701,0.483710783050851,0.766666666666667,0.666666666666667,0.0666666666666667,-1.58327721548675,0,0.863636363636364,8.24256487979283e-17,0.387096774193548,-0.151433353138795,0.539424428026576,0.558455433455433,0.702830188679245,0.5,1.46898874434038,-0.415855008205816,0.842857142857143,-0.615384615384615,0.4,0.320430107526882,2.43641031044208,1.43184386234795,-0.899565791256667,0.539424428026576,0.0761904761904763,-0.30518093018093,-1.28205128205128,0.702830188679245,0.5,0.416666666666667,1.46523379268552,1.58327721548675,-0.732616896342761,0,0.82967032967033,0.863636363636364,-0.857142857142857,8.24256487979283e-17,-0.0833333333333333,0.118043422801227,0.732616896342761,0.857142857142857,19.37265,"2024-10-22 17:27:54.533704+00:00","22/10/2024","12:08:26","edge-chromium","False","Windows 10",1358,642,"Woman","Bachelor",20,"Asian",13.5448333333333,0.581533333333333,1,4,3,3,3,2,1,3,3,2,0.378,6,5,3,7,5,5,0.714316666666667,1,3,2,2,1,3,2,1,3,2,3,2,2,3,3,"Slightly improved","11.280","BadNews",0.332733333333333,"Trolling","No","Yes",0.171316666666667,0.0363833333333333,0.535343333333731,1.1153149999996,3,"None or Independent",3.5,2,4,3.16666666666667,4.5,3.5,3,3,2.5,2,1.33333333333333,2.33333333333333,2.66666666666667,2.66666666666667,2.2,0.360215053763441,1.93412708639502,0.0806666666666667
"3xfglye9hr",0.432,0.486666666666667,0.113333333333333,0.352,0.0675,0.350666666666667,0.116,0.424,0.4,-0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.766666666666667,1.35555392340348,0.0986447994461858,0.833913043478261,0.16580310880829,0.67741935483871,0.982252443720536,0.0332742908477728,0.773584216295214,0.0547945205479451,0.6,0.42085678849585,-6.93889390390723e-17,0.642857142857143,-1.71291552370738e-16,0.2,-0.0892473118279571,0.884918144444006,-0.373301479682948,0.442459072222003,-0.065370508598413,-0.0126984126984125,-0.0603288271830471,0.615384615384615,-0.111008588260345,0.5,0.5,1.09912743588495,2.93046758537104,-0.915670074743046,0,0.776923076923077,0.961538461538462,-0.918032786885246,-2.0923433925628e-16,0,1.83134014948609,0.915670074743046,0.918032786885246,46.54615,"2024-10-22 17:23:41.517854+00:00","22/10/2024","11:37:05","chrome","False","Mac OS",1531,824,"Woman","Bachelor",55,"Asian",24.0863,0.632266666666667,4,2,0,0,0,1,3,4,4,4,0.8158,4,2,0,4,0,8,2.36673333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No impact","21000","Tetris",0.454383333333333,"it's a fun game, honestly","yes","no",0.152883333333333,0.0552,4.8123649999996,2.93585499999921,5,"None or Independent",3,2,8,4.33333333333333,2.5,1.5,5,5,5,0,0,0,0,0,0,0.0553763440860214,0.255808332380529,0.346
