Participant,Item,Condition,MIST
v93986ts70,MIST_real_general_15,Pretest,76.0
v93986ts70,MIST_fake_general_30,Pretest,14.0
v93986ts70,MIST_real_general_1,Pretest,57.0
v93986ts70,MIST_real_covid_10,Pretest,72.0
v93986ts70,MIST_fake_general_15,Pretest,12.0
v93986ts70,MIST_fake_general_29,Pretest,12.0
v93986ts70,MIST_real_general_22,Pretest,57.0
v93986ts70,MIST_fake_general_6,Pretest,11.0
v93986ts70,MIST_real_general_11,Pretest,7.0
v93986ts70,MIST_fake_general_14,Pretest,35.0
v93986ts70,MIST_fake_covid_3,Pretest,69.0
v93986ts70,MIST_real_general_21,Pretest,88.0
v93986ts70,MIST_real_general_26,Pretest,36.0
v93986ts70,MIST_real_general_28,Pretest,68.0
v93986ts70,MIST_fake_covid_9,Pretest,48.0
v93986ts70,MIST_fake_general_26,Pretest,70.0
v93986ts70,MIST_real_covid_5,Pretest,39.0
v93986ts70,MIST_fake_general_8,Pretest,30.0
v93986ts70,MIST_fake_covid_8,Pretest,39.0
v93986ts70,MIST_fake_general_9,Pretest,6.0
v93986ts70,MIST_real_general_20,Pretest,76.0
v93986ts70,MIST_fake_general_17,Pretest,25.0
v93986ts70,MIST_fake_general_25,Pretest,12.0
v93986ts70,MIST_fake_covid_1,Pretest,89.0
v93986ts70,MIST_real_general_30,Pretest,71.0
v93986ts70,MIST_fake_general_21,Pretest,24.0
v93986ts70,MIST_real_general_24,Pretest,87.0
v93986ts70,MIST_fake_covid_5,Pretest,83.0
v93986ts70,MIST_real_general_5,Pretest,63.0
v93986ts70,MIST_real_general_19,Pretest,53.0
v93986ts70,MIST_real_general_6,Pretest,66.0
v93986ts70,MIST_fake_general_11,Pretest,35.0
v93986ts70,MIST_fake_general_2,Pretest,13.0
v93986ts70,MIST_real_general_29,Pretest,92.0
v93986ts70,MIST_real_covid_9,Pretest,37.0
v93986ts70,MIST_real_covid_2,Pretest,78.0
v93986ts70,MIST_fake_general_5,Pretest,20.0
v93986ts70,MIST_real_covid_6,Pretest,83.0
v93986ts70,MIST_real_general_9,Posttest,57.0
v93986ts70,MIST_fake_general_19,Posttest,9.0
v93986ts70,MIST_fake_general_1,Posttest,1.0
v93986ts70,MIST_fake_general_4,Posttest,56.0
v93986ts70,MIST_real_covid_8,Posttest,94.0
v93986ts70,MIST_fake_covid_10,Posttest,27.0
v93986ts70,MIST_fake_general_20,Posttest,20.0
v93986ts70,MIST_real_general_3,Posttest,81.0
v93986ts70,MIST_fake_general_22,Posttest,2.0
v93986ts70,MIST_real_general_10,Posttest,9.0
v93986ts70,MIST_real_general_17,Posttest,89.0
v93986ts70,MIST_fake_covid_4,Posttest,9.0
v93986ts70,MIST_fake_covid_7,Posttest,90.0
v93986ts70,MIST_fake_general_28,Posttest,12.0
v93986ts70,MIST_real_general_2,Posttest,66.0
v93986ts70,MIST_real_general_8,Posttest,79.0
v93986ts70,MIST_real_general_7,Posttest,12.0
v93986ts70,MIST_real_general_16,Posttest,91.0
v93986ts70,MIST_real_general_31,Posttest,68.0
v93986ts70,MIST_real_covid_3,Posttest,85.0
v93986ts70,MIST_fake_general_18,Posttest,15.0
v93986ts70,MIST_real_general_13,Posttest,59.0
v93986ts70,MIST_real_covid_1,Posttest,30.0
v93986ts70,MIST_real_general_14,Posttest,6.0
v93986ts70,MIST_fake_general_24,Posttest,16.0
v93986ts70,MIST_fake_general_10,Posttest,63.0
v93986ts70,MIST_fake_covid_2,Posttest,28.0
v93986ts70,MIST_fake_general_16,Posttest,4.0
v93986ts70,MIST_real_general_4,Posttest,33.0
v93986ts70,MIST_real_covid_7,Posttest,84.0
v93986ts70,MIST_real_general_23,Posttest,97.0
v93986ts70,MIST_real_general_27,Posttest,69.0
v93986ts70,MIST_fake_covid_6,Posttest,61.0
v93986ts70,MIST_fake_general_13,Posttest,8.0
v93986ts70,MIST_fake_general_23,Posttest,9.0
v93986ts70,MIST_fake_general_3,Posttest,10.0
v93986ts70,MIST_real_covid_4,Posttest,38.0
v93986ts70,MIST_fake_general_27,Posttest,5.0
v93986ts70,MIST_fake_general_7,Posttest,15.0
v93986ts70,MIST_real_general_12,Posttest,2.0
v93986ts70,MIST_real_general_25,Posttest,32.0
wrll8bfqyg,MIST_real_general_28,Pretest,84.0
wrll8bfqyg,MIST_fake_general_4,Pretest,25.0
wrll8bfqyg,MIST_fake_covid_6,Pretest,89.0
wrll8bfqyg,MIST_real_general_25,Pretest,51.0
wrll8bfqyg,MIST_real_general_5,Pretest,54.0
wrll8bfqyg,MIST_fake_general_13,Pretest,68.0
wrll8bfqyg,MIST_fake_general_27,Pretest,37.0
wrll8bfqyg,MIST_fake_general_14,Pretest,41.0
wrll8bfqyg,MIST_real_general_6,Pretest,60.0
wrll8bfqyg,MIST_real_covid_5,Pretest,15.0
wrll8bfqyg,MIST_fake_covid_10,Pretest,96.0
wrll8bfqyg,MIST_fake_general_20,Pretest,44.0
wrll8bfqyg,MIST_fake_general_11,Pretest,59.0
wrll8bfqyg,MIST_real_general_15,Pretest,77.0
wrll8bfqyg,MIST_fake_general_3,Pretest,45.0
wrll8bfqyg,MIST_real_general_9,Pretest,38.0
wrll8bfqyg,MIST_fake_general_22,Pretest,70.0
wrll8bfqyg,MIST_fake_covid_2,Pretest,60.0
wrll8bfqyg,MIST_real_general_29,Pretest,60.0
wrll8bfqyg,MIST_fake_general_9,Pretest,42.0
wrll8bfqyg,MIST_real_general_24,Pretest,42.0
wrll8bfqyg,MIST_real_covid_7,Pretest,77.0
wrll8bfqyg,MIST_fake_general_30,Pretest,47.0
wrll8bfqyg,MIST_real_general_2,Pretest,39.0
wrll8bfqyg,MIST_fake_general_5,Pretest,47.0
wrll8bfqyg,MIST_real_general_27,Pretest,45.0
wrll8bfqyg,MIST_real_covid_10,Pretest,72.0
wrll8bfqyg,MIST_fake_general_15,Pretest,55.0
wrll8bfqyg,MIST_real_covid_8,Pretest,79.0
wrll8bfqyg,MIST_real_general_7,Pretest,61.0
wrll8bfqyg,MIST_fake_covid_3,Pretest,90.0
wrll8bfqyg,MIST_fake_general_28,Pretest,69.0
wrll8bfqyg,MIST_fake_general_7,Pretest,43.0
wrll8bfqyg,MIST_real_general_13,Pretest,44.0
wrll8bfqyg,MIST_real_covid_6,Pretest,8.0
wrll8bfqyg,MIST_fake_general_21,Pretest,58.0
wrll8bfqyg,MIST_real_general_12,Pretest,34.0
wrll8bfqyg,MIST_real_general_3,Pretest,73.0
wrll8bfqyg,MIST_real_general_20,Pretest,76.0
wrll8bfqyg,MIST_fake_covid_9,Pretest,98.0
wrll8bfqyg,MIST_real_covid_4,Posttest,67.0
wrll8bfqyg,MIST_real_general_8,Posttest,10.0
wrll8bfqyg,MIST_fake_covid_5,Posttest,62.0
wrll8bfqyg,MIST_real_general_17,Posttest,59.0
wrll8bfqyg,MIST_fake_general_25,Posttest,90.0
wrll8bfqyg,MIST_fake_general_6,Posttest,82.0
wrll8bfqyg,MIST_fake_general_8,Posttest,80.0
wrll8bfqyg,MIST_real_general_16,Posttest,73.0
wrll8bfqyg,MIST_fake_general_29,Posttest,95.0
wrll8bfqyg,MIST_real_general_23,Posttest,58.0
wrll8bfqyg,MIST_real_general_30,Posttest,100.0
wrll8bfqyg,MIST_fake_general_2,Posttest,29.0
wrll8bfqyg,MIST_fake_covid_1,Posttest,94.0
wrll8bfqyg,MIST_fake_covid_7,Posttest,59.0
wrll8bfqyg,MIST_fake_general_23,Posttest,45.0
wrll8bfqyg,MIST_real_covid_9,Posttest,78.0
wrll8bfqyg,MIST_fake_general_17,Posttest,41.0
wrll8bfqyg,MIST_real_covid_1,Posttest,62.0
wrll8bfqyg,MIST_real_covid_3,Posttest,32.0
wrll8bfqyg,MIST_real_general_14,Posttest,13.0
wrll8bfqyg,MIST_real_covid_2,Posttest,95.0
wrll8bfqyg,MIST_real_general_1,Posttest,78.0
wrll8bfqyg,MIST_real_general_31,Posttest,28.0
wrll8bfqyg,MIST_fake_general_18,Posttest,35.0
wrll8bfqyg,MIST_fake_general_16,Posttest,76.0
wrll8bfqyg,MIST_real_general_18,Posttest,36.0
wrll8bfqyg,MIST_fake_general_26,Posttest,69.0
wrll8bfqyg,MIST_fake_general_10,Posttest,61.0
wrll8bfqyg,MIST_real_general_11,Posttest,12.0
wrll8bfqyg,MIST_real_general_10,Posttest,40.0
wrll8bfqyg,MIST_real_general_19,Posttest,20.0
wrll8bfqyg,MIST_real_general_26,Posttest,69.0
wrll8bfqyg,MIST_fake_general_19,Posttest,68.0
wrll8bfqyg,MIST_fake_covid_4,Posttest,22.0
wrll8bfqyg,MIST_real_general_21,Posttest,62.0
wrll8bfqyg,MIST_real_general_22,Posttest,86.0
wrll8bfqyg,MIST_fake_general_1,Posttest,18.0
wrll8bfqyg,MIST_fake_general_24,Posttest,68.0
wrll8bfqyg,MIST_fake_general_12,Posttest,31.0
wrll8bfqyg,MIST_fake_covid_8,Posttest,63.0
wrll8bfqyg,MIST_real_general_4,Posttest,64.0
twn6nu4llp,MIST_fake_general_30,Pretest,47.0
twn6nu4llp,MIST_fake_general_26,Pretest,0.0
twn6nu4llp,MIST_fake_covid_10,Pretest,100.0
twn6nu4llp,MIST_fake_general_25,Pretest,0.0
twn6nu4llp,MIST_fake_general_20,Pretest,0.0
twn6nu4llp,MIST_fake_covid_7,Pretest,100.0
twn6nu4llp,MIST_fake_general_7,Pretest,0.0
twn6nu4llp,MIST_real_general_6,Pretest,98.0
twn6nu4llp,MIST_real_general_29,Pretest,67.0
twn6nu4llp,MIST_fake_covid_3,Pretest,0.0
twn6nu4llp,MIST_real_general_11,Pretest,1.0
twn6nu4llp,MIST_real_general_26,Pretest,2.0
twn6nu4llp,MIST_fake_covid_5,Pretest,0.0
twn6nu4llp,MIST_real_covid_4,Pretest,81.0
twn6nu4llp,MIST_real_general_20,Pretest,91.0
twn6nu4llp,MIST_real_covid_2,Pretest,87.0
twn6nu4llp,MIST_fake_general_23,Pretest,1.0
twn6nu4llp,MIST_real_general_3,Pretest,78.0
twn6nu4llp,MIST_real_covid_6,Pretest,87.0
twn6nu4llp,MIST_fake_covid_6,Pretest,88.0
twn6nu4llp,MIST_real_general_24,Pretest,75.0
twn6nu4llp,MIST_real_general_12,Pretest,0.0
twn6nu4llp,MIST_fake_general_24,Pretest,2.0
twn6nu4llp,MIST_real_general_25,Pretest,52.0
twn6nu4llp,MIST_real_covid_7,Pretest,0.0
twn6nu4llp,MIST_fake_general_12,Pretest,70.0
twn6nu4llp,MIST_real_general_13,Pretest,69.0
twn6nu4llp,MIST_real_general_22,Pretest,11.0
twn6nu4llp,MIST_fake_general_13,Pretest,64.0
twn6nu4llp,MIST_fake_general_18,Pretest,1.0
twn6nu4llp,MIST_real_covid_10,Pretest,100.0
twn6nu4llp,MIST_real_general_28,Pretest,68.0
twn6nu4llp,MIST_fake_general_3,Pretest,0.0
twn6nu4llp,MIST_fake_general_21,Pretest,0.0
twn6nu4llp,MIST_fake_general_11,Pretest,0.0
twn6nu4llp,MIST_real_general_27,Pretest,0.0
twn6nu4llp,MIST_fake_general_5,Pretest,0.0
twn6nu4llp,MIST_real_general_10,Pretest,0.0
twn6nu4llp,MIST_fake_general_9,Pretest,0.0
twn6nu4llp,MIST_real_general_18,Pretest,26.0
twn6nu4llp,MIST_real_general_7,Posttest,1.0
twn6nu4llp,MIST_real_general_15,Posttest,99.0
twn6nu4llp,MIST_real_general_23,Posttest,90.0
twn6nu4llp,MIST_fake_general_6,Posttest,1.0
twn6nu4llp,MIST_fake_covid_1,Posttest,2.0
twn6nu4llp,MIST_fake_general_17,Posttest,1.0
twn6nu4llp,MIST_fake_general_14,Posttest,0.0
twn6nu4llp,MIST_real_general_5,Posttest,95.0
twn6nu4llp,MIST_real_covid_5,Posttest,3.0
twn6nu4llp,MIST_real_general_31,Posttest,0.0
twn6nu4llp,MIST_fake_general_10,Posttest,50.0
twn6nu4llp,MIST_real_general_2,Posttest,0.0
twn6nu4llp,MIST_real_general_17,Posttest,1.0
twn6nu4llp,MIST_real_general_14,Posttest,1.0
twn6nu4llp,MIST_real_covid_3,Posttest,95.0
twn6nu4llp,MIST_fake_general_1,Posttest,0.0
twn6nu4llp,MIST_fake_general_28,Posttest,0.0
twn6nu4llp,MIST_fake_general_2,Posttest,2.0
twn6nu4llp,MIST_fake_covid_8,Posttest,0.0
twn6nu4llp,MIST_fake_covid_9,Posttest,76.0
twn6nu4llp,MIST_real_general_1,Posttest,100.0
twn6nu4llp,MIST_fake_general_19,Posttest,0.0
twn6nu4llp,MIST_fake_covid_2,Posttest,0.0
twn6nu4llp,MIST_fake_general_4,Posttest,0.0
twn6nu4llp,MIST_real_general_21,Posttest,0.0
twn6nu4llp,MIST_fake_general_15,Posttest,0.0
twn6nu4llp,MIST_real_covid_8,Posttest,0.0
twn6nu4llp,MIST_real_general_19,Posttest,0.0
twn6nu4llp,MIST_fake_general_8,Posttest,0.0
twn6nu4llp,MIST_real_general_4,Posttest,68.0
twn6nu4llp,MIST_real_general_16,Posttest,1.0
twn6nu4llp,MIST_fake_general_22,Posttest,0.0
twn6nu4llp,MIST_real_general_8,Posttest,1.0
twn6nu4llp,MIST_real_general_30,Posttest,68.0
twn6nu4llp,MIST_fake_general_27,Posttest,1.0
twn6nu4llp,MIST_fake_general_29,Posttest,2.0
twn6nu4llp,MIST_real_covid_1,Posttest,1.0
twn6nu4llp,MIST_real_general_9,Posttest,0.0
twn6nu4llp,MIST_fake_general_16,Posttest,0.0
twn6nu4llp,MIST_fake_covid_4,Posttest,0.0
twn6nu4llp,MIST_real_covid_9,Posttest,100.0
jeoc1scpee,MIST_real_general_23,Pretest,100.0
jeoc1scpee,MIST_real_general_2,Pretest,59.0
jeoc1scpee,MIST_fake_general_22,Pretest,100.0
jeoc1scpee,MIST_fake_general_13,Pretest,80.0
jeoc1scpee,MIST_fake_general_17,Pretest,59.0
jeoc1scpee,MIST_real_general_12,Pretest,46.0
jeoc1scpee,MIST_real_general_17,Pretest,95.0
jeoc1scpee,MIST_real_general_19,Pretest,50.0
jeoc1scpee,MIST_real_general_29,Pretest,89.0
jeoc1scpee,MIST_fake_covid_9,Pretest,61.0
jeoc1scpee,MIST_fake_general_25,Pretest,16.0
jeoc1scpee,MIST_fake_covid_6,Pretest,12.0
jeoc1scpee,MIST_fake_covid_7,Pretest,62.0
jeoc1scpee,MIST_fake_covid_10,Pretest,21.0
jeoc1scpee,MIST_real_general_10,Pretest,0.0
jeoc1scpee,MIST_real_covid_8,Pretest,61.0
jeoc1scpee,MIST_real_covid_7,Pretest,69.0
jeoc1scpee,MIST_fake_general_16,Pretest,61.0
jeoc1scpee,MIST_real_general_31,Pretest,35.0
jeoc1scpee,MIST_fake_general_15,Pretest,57.0
jeoc1scpee,MIST_fake_general_10,Pretest,23.0
jeoc1scpee,MIST_fake_general_2,Pretest,54.0
jeoc1scpee,MIST_real_covid_4,Pretest,66.0
jeoc1scpee,MIST_real_covid_6,Pretest,93.0
jeoc1scpee,MIST_real_covid_3,Pretest,64.0
jeoc1scpee,MIST_fake_general_21,Pretest,70.0
jeoc1scpee,MIST_fake_general_30,Pretest,69.0
jeoc1scpee,MIST_fake_general_3,Pretest,50.0
jeoc1scpee,MIST_fake_general_29,Pretest,0.0
jeoc1scpee,MIST_real_general_16,Pretest,93.0
jeoc1scpee,MIST_real_general_5,Pretest,83.0
jeoc1scpee,MIST_real_general_20,Pretest,22.0
jeoc1scpee,MIST_real_general_3,Pretest,50.0
jeoc1scpee,MIST_fake_general_1,Pretest,20.0
jeoc1scpee,MIST_real_general_26,Pretest,62.0
jeoc1scpee,MIST_fake_general_28,Pretest,50.0
jeoc1scpee,MIST_real_general_18,Pretest,60.0
jeoc1scpee,MIST_fake_general_14,Pretest,86.0
jeoc1scpee,MIST_real_general_25,Pretest,85.0
jeoc1scpee,MIST_fake_covid_4,Pretest,22.0
jeoc1scpee,MIST_fake_general_7,Posttest,77.0
jeoc1scpee,MIST_fake_general_19,Posttest,0.0
jeoc1scpee,MIST_fake_general_9,Posttest,0.0
jeoc1scpee,MIST_fake_general_12,Posttest,80.0
jeoc1scpee,MIST_fake_covid_8,Posttest,28.0
jeoc1scpee,MIST_real_general_15,Posttest,78.0
jeoc1scpee,MIST_real_general_28,Posttest,80.0
jeoc1scpee,MIST_real_general_11,Posttest,8.0
jeoc1scpee,MIST_fake_covid_1,Posttest,56.0
jeoc1scpee,MIST_real_general_1,Posttest,75.0
jeoc1scpee,MIST_real_general_27,Posttest,69.0
jeoc1scpee,MIST_fake_general_8,Posttest,57.0
jeoc1scpee,MIST_real_general_21,Posttest,100.0
jeoc1scpee,MIST_fake_covid_3,Posttest,0.0
jeoc1scpee,MIST_real_general_6,Posttest,61.0
jeoc1scpee,MIST_real_general_14,Posttest,12.0
jeoc1scpee,MIST_real_general_4,Posttest,69.0
jeoc1scpee,MIST_real_covid_5,Posttest,59.0
jeoc1scpee,MIST_fake_covid_2,Posttest,19.0
jeoc1scpee,MIST_real_general_30,Posttest,89.0
jeoc1scpee,MIST_fake_general_18,Posttest,67.0
jeoc1scpee,MIST_fake_general_27,Posttest,17.0
jeoc1scpee,MIST_real_general_24,Posttest,86.0
jeoc1scpee,MIST_real_general_9,Posttest,74.0
jeoc1scpee,MIST_fake_covid_5,Posttest,74.0
jeoc1scpee,MIST_fake_general_5,Posttest,10.0
jeoc1scpee,MIST_fake_general_6,Posttest,0.0
jeoc1scpee,MIST_real_covid_10,Posttest,72.0
jeoc1scpee,MIST_real_general_22,Posttest,58.0
jeoc1scpee,MIST_fake_general_24,Posttest,0.0
jeoc1scpee,MIST_real_general_13,Posttest,14.0
jeoc1scpee,MIST_fake_general_4,Posttest,70.0
jeoc1scpee,MIST_real_covid_1,Posttest,74.0
jeoc1scpee,MIST_fake_general_20,Posttest,50.0
jeoc1scpee,MIST_real_covid_2,Posttest,73.0
jeoc1scpee,MIST_real_general_7,Posttest,62.0
jeoc1scpee,MIST_fake_general_26,Posttest,68.0
jeoc1scpee,MIST_fake_general_23,Posttest,0.0
jeoc1scpee,MIST_fake_general_11,Posttest,6.0
jeoc1scpee,MIST_real_covid_9,Posttest,30.0
jeoc1scpee,MIST_real_general_8,Posttest,50.0
tdykj3o5rw,MIST_real_general_16,Pretest,79.0
tdykj3o5rw,MIST_real_general_2,Pretest,70.0
tdykj3o5rw,MIST_fake_general_29,Pretest,75.0
tdykj3o5rw,MIST_fake_covid_4,Pretest,0.0
tdykj3o5rw,MIST_fake_general_20,Pretest,6.0
tdykj3o5rw,MIST_real_general_3,Pretest,55.0
tdykj3o5rw,MIST_real_general_28,Pretest,81.0
tdykj3o5rw,MIST_fake_covid_1,Pretest,100.0
tdykj3o5rw,MIST_fake_general_28,Pretest,19.0
tdykj3o5rw,MIST_real_covid_1,Pretest,19.0
tdykj3o5rw,MIST_real_general_9,Pretest,0.0
tdykj3o5rw,MIST_real_general_21,Pretest,68.0
tdykj3o5rw,MIST_real_covid_4,Pretest,41.0
tdykj3o5rw,MIST_fake_general_12,Pretest,91.0
tdykj3o5rw,MIST_real_covid_2,Pretest,100.0
tdykj3o5rw,MIST_fake_covid_5,Pretest,100.0
tdykj3o5rw,MIST_fake_general_10,Pretest,92.0
tdykj3o5rw,MIST_fake_general_25,Pretest,0.0
tdykj3o5rw,MIST_real_covid_9,Pretest,77.0
tdykj3o5rw,MIST_real_general_24,Pretest,19.0
tdykj3o5rw,MIST_real_general_29,Pretest,19.0
tdykj3o5rw,MIST_fake_general_27,Pretest,22.0
tdykj3o5rw,MIST_fake_general_30,Pretest,0.0
tdykj3o5rw,MIST_real_general_31,Pretest,58.0
tdykj3o5rw,MIST_fake_covid_3,Pretest,20.0
tdykj3o5rw,MIST_real_general_19,Pretest,85.0
tdykj3o5rw,MIST_real_general_8,Pretest,6.0
tdykj3o5rw,MIST_real_general_13,Pretest,50.0
tdykj3o5rw,MIST_fake_general_17,Pretest,1.0
tdykj3o5rw,MIST_real_covid_5,Pretest,19.0
tdykj3o5rw,MIST_fake_general_3,Pretest,1.0
tdykj3o5rw,MIST_fake_general_1,Pretest,0.0
tdykj3o5rw,MIST_fake_general_16,Pretest,0.0
tdykj3o5rw,MIST_fake_general_8,Pretest,21.0
tdykj3o5rw,MIST_real_general_11,Pretest,0.0
tdykj3o5rw,MIST_fake_general_5,Pretest,1.0
tdykj3o5rw,MIST_fake_covid_10,Pretest,55.0
tdykj3o5rw,MIST_real_general_30,Pretest,100.0
tdykj3o5rw,MIST_fake_general_18,Pretest,100.0
tdykj3o5rw,MIST_real_general_25,Pretest,76.0
tdykj3o5rw,MIST_real_general_17,Posttest,59.0
tdykj3o5rw,MIST_real_general_20,Posttest,78.0
tdykj3o5rw,MIST_fake_general_22,Posttest,34.0
tdykj3o5rw,MIST_fake_covid_7,Posttest,12.0
tdykj3o5rw,MIST_fake_general_2,Posttest,1.0
tdykj3o5rw,MIST_fake_general_15,Posttest,15.0
tdykj3o5rw,MIST_fake_general_9,Posttest,7.0
tdykj3o5rw,MIST_fake_general_4,Posttest,42.0
tdykj3o5rw,MIST_real_general_7,Posttest,10.0
tdykj3o5rw,MIST_fake_general_11,Posttest,28.0
tdykj3o5rw,MIST_real_general_26,Posttest,76.0
tdykj3o5rw,MIST_real_general_1,Posttest,84.0
tdykj3o5rw,MIST_real_general_12,Posttest,0.0
tdykj3o5rw,MIST_fake_general_21,Posttest,71.0
tdykj3o5rw,MIST_fake_general_7,Posttest,0.0
tdykj3o5rw,MIST_real_general_6,Posttest,100.0
tdykj3o5rw,MIST_real_general_22,Posttest,90.0
tdykj3o5rw,MIST_fake_general_13,Posttest,13.0
tdykj3o5rw,MIST_fake_covid_6,Posttest,61.0
tdykj3o5rw,MIST_fake_general_14,Posttest,0.0
tdykj3o5rw,MIST_real_covid_7,Posttest,19.0
tdykj3o5rw,MIST_real_general_5,Posttest,65.0
tdykj3o5rw,MIST_fake_covid_8,Posttest,62.0
tdykj3o5rw,MIST_fake_general_26,Posttest,77.0
tdykj3o5rw,MIST_real_covid_3,Posttest,74.0
tdykj3o5rw,MIST_fake_general_23,Posttest,8.0
tdykj3o5rw,MIST_fake_general_19,Posttest,26.0
tdykj3o5rw,MIST_fake_covid_9,Posttest,100.0
tdykj3o5rw,MIST_real_general_14,Posttest,0.0
tdykj3o5rw,MIST_real_general_10,Posttest,0.0
tdykj3o5rw,MIST_real_covid_10,Posttest,100.0
tdykj3o5rw,MIST_fake_general_24,Posttest,81.0
tdykj3o5rw,MIST_real_covid_8,Posttest,100.0
tdykj3o5rw,MIST_real_general_27,Posttest,92.0
tdykj3o5rw,MIST_real_general_18,Posttest,70.0
tdykj3o5rw,MIST_fake_general_6,Posttest,1.0
tdykj3o5rw,MIST_real_covid_6,Posttest,59.0
tdykj3o5rw,MIST_fake_covid_2,Posttest,30.0
tdykj3o5rw,MIST_real_general_4,Posttest,0.0
tdykj3o5rw,MIST_real_general_15,Posttest,100.0
tdykj3o5rw,MIST_real_general_23,Posttest,93.0
r66b9j4yeh,MIST_real_general_20,Pretest,67.0
r66b9j4yeh,MIST_real_general_18,Pretest,72.0
r66b9j4yeh,MIST_real_general_12,Pretest,31.0
r66b9j4yeh,MIST_fake_general_3,Pretest,36.0
r66b9j4yeh,MIST_real_general_17,Pretest,72.0
r66b9j4yeh,MIST_fake_covid_8,Pretest,52.0
r66b9j4yeh,MIST_fake_general_1,Pretest,36.0
r66b9j4yeh,MIST_fake_general_22,Pretest,65.0
r66b9j4yeh,MIST_fake_general_29,Pretest,36.0
r66b9j4yeh,MIST_real_general_27,Pretest,33.0
r66b9j4yeh,MIST_fake_covid_3,Pretest,65.0
r66b9j4yeh,MIST_fake_general_6,Pretest,63.0
r66b9j4yeh,MIST_real_covid_1,Pretest,37.0
r66b9j4yeh,MIST_real_general_7,Pretest,38.0
r66b9j4yeh,MIST_real_covid_8,Pretest,37.0
r66b9j4yeh,MIST_fake_general_15,Pretest,67.0
r66b9j4yeh,MIST_fake_general_25,Pretest,72.0
r66b9j4yeh,MIST_real_general_2,Pretest,44.0
r66b9j4yeh,MIST_fake_general_14,Pretest,65.0
r66b9j4yeh,MIST_real_general_15,Pretest,64.0
r66b9j4yeh,MIST_real_general_24,Pretest,58.0
r66b9j4yeh,MIST_real_general_21,Pretest,65.0
r66b9j4yeh,MIST_fake_covid_1,Pretest,25.0
r66b9j4yeh,MIST_real_covid_9,Pretest,33.0
r66b9j4yeh,MIST_real_covid_5,Pretest,64.0
r66b9j4yeh,MIST_fake_general_10,Pretest,33.0
r66b9j4yeh,MIST_fake_general_18,Pretest,68.0
r66b9j4yeh,MIST_real_general_26,Pretest,39.0
r66b9j4yeh,MIST_real_general_8,Pretest,59.0
r66b9j4yeh,MIST_fake_general_30,Pretest,37.0
r66b9j4yeh,MIST_real_general_25,Pretest,63.0
r66b9j4yeh,MIST_fake_general_8,Pretest,37.0
r66b9j4yeh,MIST_fake_general_2,Pretest,64.0
r66b9j4yeh,MIST_fake_covid_9,Pretest,37.0
r66b9j4yeh,MIST_fake_covid_2,Pretest,30.0
r66b9j4yeh,MIST_fake_general_4,Pretest,66.0
r66b9j4yeh,MIST_real_general_19,Pretest,38.0
r66b9j4yeh,MIST_fake_general_16,Pretest,36.0
r66b9j4yeh,MIST_real_covid_6,Pretest,62.0
r66b9j4yeh,MIST_real_general_30,Pretest,34.0
r66b9j4yeh,MIST_fake_general_11,Posttest,76.0
r66b9j4yeh,MIST_fake_covid_5,Posttest,29.0
r66b9j4yeh,MIST_real_general_29,Posttest,34.0
r66b9j4yeh,MIST_real_covid_7,Posttest,68.0
r66b9j4yeh,MIST_fake_general_28,Posttest,33.0
r66b9j4yeh,MIST_fake_covid_4,Posttest,72.0
r66b9j4yeh,MIST_real_general_11,Posttest,29.0
r66b9j4yeh,MIST_real_covid_3,Posttest,72.0
r66b9j4yeh,MIST_fake_general_9,Posttest,30.0
r66b9j4yeh,MIST_real_general_23,Posttest,76.0
r66b9j4yeh,MIST_real_covid_4,Posttest,37.0
r66b9j4yeh,MIST_real_general_6,Posttest,33.0
r66b9j4yeh,MIST_real_general_31,Posttest,33.0
r66b9j4yeh,MIST_real_general_9,Posttest,75.0
r66b9j4yeh,MIST_fake_covid_6,Posttest,71.0
r66b9j4yeh,MIST_real_general_10,Posttest,22.0
r66b9j4yeh,MIST_fake_general_17,Posttest,75.0
r66b9j4yeh,MIST_real_general_16,Posttest,76.0
r66b9j4yeh,MIST_fake_covid_7,Posttest,26.0
r66b9j4yeh,MIST_real_general_5,Posttest,79.0
r66b9j4yeh,MIST_fake_general_13,Posttest,25.0
r66b9j4yeh,MIST_fake_general_21,Posttest,73.0
r66b9j4yeh,MIST_fake_general_27,Posttest,23.0
r66b9j4yeh,MIST_real_general_28,Posttest,74.0
r66b9j4yeh,MIST_real_general_4,Posttest,77.0
r66b9j4yeh,MIST_real_covid_2,Posttest,75.0
r66b9j4yeh,MIST_fake_general_23,Posttest,24.0
r66b9j4yeh,MIST_fake_general_24,Posttest,25.0
r66b9j4yeh,MIST_fake_general_20,Posttest,39.0
r66b9j4yeh,MIST_real_general_1,Posttest,73.0
r66b9j4yeh,MIST_real_general_14,Posttest,31.0
r66b9j4yeh,MIST_real_general_3,Posttest,70.0
r66b9j4yeh,MIST_fake_covid_10,Posttest,29.0
r66b9j4yeh,MIST_fake_general_7,Posttest,33.0
r66b9j4yeh,MIST_real_covid_10,Posttest,34.0
r66b9j4yeh,MIST_fake_general_19,Posttest,62.0
r66b9j4yeh,MIST_fake_general_26,Posttest,31.0
r66b9j4yeh,MIST_real_general_13,Posttest,32.0
r66b9j4yeh,MIST_fake_general_12,Posttest,34.0
r66b9j4yeh,MIST_fake_general_5,Posttest,62.0
